1;;
COD;PRODUTOS;VEND. POR:
6548;PEITO BOVINO RESFRIADO SEM OSSO FRIBOI 5 KG (CX 21 KG);KG
3017;PEITO DE FRANGO CONGELADO COM OSSO ADORO (CX 20 KG);CX
8352;PEITO DE FRANGO CONGELADO COM OSSO NUTRIBEM (CX 20 KG);CX
7214;"PEITO DE FRANGO CONGELADO COZIDO DESFIADO ALFAMA 1 KG (CX 6
PCT)";CX
1611;PEITO DE FRANGO DEFUMADO SEM OSSO CERATTI 2,3 KG (CX 2 PÇ);PÇ
161;PEITO DE PERU REZENDE 2,5 KG (CX 2 PÇ);KG
163;PEITO DE PERU SADIA 2,5 KG (CX 2 PÇ);KG
1203;PEITO DE PERU SEARA 2,5 KG (CX 2 PÇ);KG
4748;PEPININHO GRANJA SÃO PAULO (BD 2 KG);BD
6286;PEPININHO YGUARA (BD 2 KG);BD
8176;PEPINOS RODELAS AGRIDOCE HEMMER 440 G (CX 12 VD);VD
43;PEPPERONI FATIADO CERATTI 1 KG (CX 3 PCT);PCT
3337;PEPPERONI FATIADO FRIMESA 1 KG (CX 9 PCT);PCT
2997;PEPPERONI FATIADO GRANDE SEARA GOURMET 800 G (CX 6 PCT);PCT
715;PEPPERONI FATIADO PEQUENO SEARA GOURMET 100 G (CX 30 PCT);PCT
8428;PEPPERONI FATIADO SABOR DE BRAGANÇA 1 KG (CX 3 PCT);PCT
42;PEPPERONI FATIADO SADIA 1 KG (CX 2 PCT);PCT
949;PEPSI COLA LATA 350 ML (PCT 12 LT);PCT
1291;PEPSI COLA PET 2 L (PCT 6 UN);PCT
7213;PERNIL SUÍNO CONGELADO DESFIADO ALFAMA 1 KG (CX 6 PCT);PCT
7357;"PERNIL SUÍNO CONGELADO SEM OSSO E SEM COURO MY PORK 13 KG
(CX 26 KG)";KG
7128;"PERNIL SUÍNO CONGELADO SEM OSSO TEMPERADO PAMPLONA 1 KG
(CX 10 KG)";KG
8363;PERNIL SUÍNO SALGADO REFFINATO 5 KG (CX 2 PCT);PCT
8119;PÊSSEGO EM CALDA FINÍSSIMA 485 G (CX 12 LT);LT
538;PICANHA BOVINA RESFRIADA DEFUMADA CERATTI 1 KG (CX 1 PÇ);KG
5448;"PICANHA BOVINA RESFRIADA TIPO A TODA HORA PLENA 1,2 KG (CX 17
KG)";KG
7126;PICANHA SUÍNA CONGELADA TEMPERADA PAMPLONA 1 KG (CX 10 KG);KG
8527;PICKLES CLASSIC MCCOY´S 2 KG (CX 2 BD);BD
7075;PICKLES DILL MCCOY´S 2 KG (CX 2 BD);BD
4749;PICKLES MISTO GRANJA SÃO PAULO (BD 2 KG);BD
7954;PICKLES MISTO YGUARA (BD 2 KG);BD
8612;PICKLES SWEET CAPELISTA 1,001 KG (CX 6 BD);BD
7073;PICKLES SWEET MCCOY´S 2 KG (CX 2 BD);BD
7924;PIMENTA BIQUINHO ARCO BELLO (BD 2 KG);BD
5936;PIMENTA BIQUINHO YGUARA (BD 2 KG);BD
1045;PIMENTA CALABRESA BRASILSECO 500 G (FDO 20 PCT);PCT
8017;PIMENTA CALABRESA FLOCOS PENINA 500 G (FDO 10 PCT);PCT
8182;PIMENTA DO REINO EM GRÃOS BRASILSECO 500 G (CX 20 PCT);PCT
3487;PIMENTA DO REINO EM PÓ BRASILSECO 1 KG (CX 10 PCT);PCT
7074;PIMENTA JALAPEÑO MCCOY´S 1 KG (CX 2 BD);BD
8416;PISTACHE CRU SEM CASCA LERYC 1 KG (CX 10 PCT);PCT
7722;POLENTA CONGELADA ARRICO 1 KG (CX 12 PCT);CX
8569;POLPA DE ABACAXI CONGELADA ICEFRUIT 100 G (CX 20 UN);CX
8570;POLPA DE AÇAÍ CONGELADA ICEFRUIT 100 G (CX 20 UN);CX
8571;POLPA DE ACEROLA CONGELADA ICEFRUIT 100 G (CX 20 UN);CX
8573;POLPA DE CAJU CONGELADA ICEFRUIT 100 G (CX 20 UN);CX
8574;POLPA DE MARACUJÁ CONGELADA ICEFRUIT 100 G (CX 20 UN);CX
8575;POLPA DE MORANGO CONGELADA ICEFRUIT 100 G (CX 20 UN);CX
5382;POLPA DE TOMATE QUERO 1,050 KG (CX 12 UN);CX
7687;POLVILHO AZEDO DA TERRINHA 500 G (FDO 12 PCT);PCT
7598;POLVILHO AZEDO PQ 500 G (FDO 12 PCT);PCT
7609;POLVILHO DOCE DA TERRINHA 500 G (FDO 12 PCT);PCT
7597;POLVILHO DOCE PQ 500 G (FDO 12 PCT);PCT
6292;"PORCO A PASSARINHO CONGELADO TEMPERADO FRIMESA 1 KG (CX
10 PCT)";PCT
8491;POSTA DE CAÇÃO CONGELADA VIEIRA E COUTO 2 KG (CX 5 PCT);PCT
221;PRESUNTO AURORA 3,5 KG (CX 2 PÇ);PÇ
1661;PRESUNTO DÁLIA 3,3 KG (CX 3 PÇ);PÇ
4775;PRESUNTO FATIADO SEARA 180 G (CX 22 PCT);PCT
3363;PRESUNTO PERDIGÃO 3,4 KG (CX 2 PÇ);PÇ
225;PRESUNTO PRIETO 3,35 KG (CX 2 PÇ);PÇ
4094;PRESUNTO REZENDE 3,4 KG (CX 2 PÇ);PÇ
1305;PRESUNTO SADIA 3,45 KG (CX 2 PÇ);PÇ
179;PRESUNTO SEARA 3,5 KG (CX 4 PÇ);PÇ
5494;"PROTEÍNA TEXTURIZADA DE SOJA CLARA FRANGO CAMIL 400 G (FDO
20 PCT)";PCT
5351;"PROTEÍNA TEXTURIZADA DE SOJA ESCURA CARNE CAMIL 400 G (FDO
20 PCT)";PCT
3314;PROVOLONE APOLO 5 KG (CX 3 PÇ);KG
208;PROVOLONE CRISTAL 5 KG (CX 4 PÇ);KG
4092;PROVOLONE GRANDE TIROLEZ (PÇ 10 KG);KG
207;PROVOLONE PEQUENO TRÊS MARIAS (PÇ 2 KG);KG
1563;PROVOLONE SCALA 5 KG (CX 1 PÇ);KG
945;PROVOLONE TÂNIA 5 KG (CX 4 PÇ);KG
926;PROVOLONE TIROLEZ (PÇ 5 KG);KG
204;PROVOLONE TRÊS MARIAS (PÇ 5 KG);KG
8118;PROVOLONE YEMA (PÇ 5 KG);KG
8623;PROVOLONETE BURITIS 175 G (CX 45 UN);UN
7677;PROVOLONETE SCALA 300 G (CX 12 UN);UN
5022;PROVOLONETE TIROLEZ 335 G (CX 15 UN);UN
8660;PURÊ DE BATATA LBS 1 KG (CX 8 PCT);PCT
4861;PURÊ DE BATATA TECNUTRI 800 G (CX 10 PCT);PCT
4160;PURÊ DE BATATAS AJINOMOTO 1 KG (CX 6 PCT);PCT
4953;PURÊ DE BATATAS JUNIOR 1,01 KG (CX 6 PCT);PCT
1309;PURÊ DE BATATAS KISABOR 1 KG (CX 6 PCT);PCT
8638;PURÊ DE BATATAS PENINA 500 G (CX 20 PCT);PCT
1000;PURÊ DE BATATAS QUALIMAX 800 G (CX 6 PCT);PCT
5648;PURÊ DE BATATAS RECEITA COMPLETA QUALIMAX 800 G (CX 6 PCT);PCT
6097;QUEIJO BRIE FORMA POLENGHI 1 KG (CX 2 PÇ);PÇ
5068;QUEIJO BRIE FORMA TIROLEZ 1 KG (CX 2 PÇ);PÇ
3548;QUEIJO BRIE FORMA YEMA 1 KG (CX 3 PÇ);PÇ
6305;QUEIJO COALHO BARRA BANDEIRA 2,5 KG (CX 5 UN);KG
7889;QUEIJO COALHO BARRA CORONATA 2 KG (CX 4 UN);KG
6657;QUEIJO COALHO BARRA CRISTAL 3,5 KG (CX 6 UN);KG
1293;QUEIJO COALHO BARRA QUATÁ 7 KG (CX 2 UN);KG
241;QUEIJO COALHO BARRA TRÊS MARIAS 7 KG (CX 2 UN);KG
3549;QUEIJO COALHO BARRA YEMA (PÇ 3,5 KG);KG
3577;QUEIJO COALHO ESPETO BURITIS PCT 7 UN (CX 28 PCT);PCT
7888;QUEIJO COALHO ESPETO CORONATA PCT 6 UN (CX 20 PCT);PCT
1166;QUEIJO COALHO ESPETO QUATÁ PCT 7 UN (CX 20 PCT);PCT
5480;QUEIJO COALHO ESPETO SCALA PCT 7 UN (CX 16 PCT);PCT
334;QUEIJO COALHO ESPETO TIROLEZ PCT 7 UN (CX 18 PCT);PCT
967;QUEIJO COTTAGE TIROLEZ 400 G (CX 12 UN);UN
7235;QUEIJO CRISPY BURGER SEARA GOURMET 100 G (CX 26 UN);CX
369;QUEIJO EMMENTAL YEMA (PÇ 13 KG);KG
7089;QUEIJO ESTEPE IPANEMA 6 KG (CX 2 PÇ);KG
4091;QUEIJO ESTEPE TIROLEZ 7 KG (CX 1 PÇ);KG
6362;QUEIJO FRACIONADO BRIE SÃO VICENTE 115 G (CX 8 UN);PÇ
6356;QUEIJO FRACIONADO CAMEMBERT SÃO VICENTE 125 G (CX 8 UN);PÇ
6925;QUEIJO FRACIONADO CAMEMBERT YEMA 125 G (CX 12 UN);PÇ
6588;QUEIJO FRACIONADO GRUYÉRE VIGOR 145 G (CX 12 UN);PÇ
8442;QUEIJO FRESCAL VALEZA 500 G (CX 30 PÇ);KG
6651;QUEIJO GOUDA BELLA ITÁLIA 3 KG (CX 4 PÇ);KG
1172;QUEIJO GOUDA QUATÁ 3 KG (CX 2 PÇ);KG
932;QUEIJO GOUDA TIROLEZ 3 KG (CX 2 PÇ);KG
7743;QUEIJO GRUYÉRE DOR (PÇ 12 KG);KG
82;QUEIJO GRUYÉRE PEQUENO YEMA (PÇ 7 KG);KG
1173;QUEIJO GRUYÉRE QUATÁ (PÇ 12 KG);KG
126;QUEIJO MAASDAM SÃO VICENTE (PÇ 12 KG);KG
5061;QUEIJO MASCARPONE YEMA 350 G (CX 12 UN);UN
133;QUEIJO MINAS FRESCAL CORONATA 500 G (CX 16 PÇ);KG
738;QUEIJO MINAS FRESCAL ITAMONTÊS (PÇ 500 G);KG
6970;QUEIJO MINAS FRESCAL POLENGHI 400 G (CX 12 UN);PT
1197;QUEIJO MINAS FRESCAL TIROLEZ 500 G (CX 16 PÇ);KG
8535;QUEIJO MINAS FRESCAL YEMA 450 G (CX 8 PÇ);KG
5296;QUEIJO MINAS MEIA CURA SCALA 1 KG (CX 6 PÇ);KG
8622;QUEIJO MINAS PADRÃO BURITIS 300 G (CX 18 PÇ);KG
3781;QUEIJO MINAS PADRÃO CRIOULO 500 G (CX 18 PÇ);KG
3094;QUEIJO MINAS PADRÃO SCALA 500 G (CX 12 PÇ);KG
4090;QUEIJO MINAS PADRÃO TIROLEZ 500 G (CX 16 PÇ);KG
3084;QUEIJO MINAS PADRÃO TRÊS MARIAS 500 G (CX 24 PÇ);KG
1083;QUEIJO POLENGUINHO POLENGHI 17 G (CX 24 UN);CX
3313;QUEIJO PRATO APOLO 3,5 KG (CX 6 PÇ);KG
541;QUEIJO PRATO CORONATA 3,5 KG (CX 6 PÇ);KG
141;QUEIJO PRATO CRISTAL 3,5 KG (CX 6 PÇ);KG
138;QUEIJO PRATO DA VACA 3,5 KG (CX 6 PÇ);KG
8400;QUEIJO PRATO DEALE 2,8 KG (CX 8 PÇ);KG
4151;QUEIJO PRATO ESFÉRICO TIROLEZ 2 KG (CX 4 PÇ);KG
8314;"QUEIJO PRATO FATIADO PROCESSADO 160 FATIAS VIGOR 2,24 KG (CX
4 PCT)";PCT
855;"QUEIJO PRATO FATIADO PROCESSADO 184 FATIAS SCHREIBER 2,27 KG
(CX 8 PCT)";PCT
956;"QUEIJO PRATO FATIADO PROCESSADO 192 FATIAS POLENGHI 2,73 KG
(CX 4 PCT)";PCT
7288;"QUEIJO PRATO FATIADO PROCESSADO SABOR AMERICAN CHEESE 25
FATIAS SCAR 500 G (CX 24 PCT)";PCT
7285;"QUEIJO PRATO FATIADO PROCESSADO SABOR CHEDDAR 25 FATIAS
SCAR 500 G (CX 24 PCT)";PCT
8517;QUEIJO PRATO FATIADO TIROLEZ 150 G (CX 28 PCT);PCT
5908;QUEIJO PRATO MONTE CASTELO 3,5 KG (CX 6 PÇ);KG
3924;QUEIJO PRATO SCALA 3,5 KG (CX 6 PÇ);KG
800;QUEIJO PRATO TIROLEZ 3,5 KG (CX 6 PÇ);KG
643;QUEIJO PRATO TRÊS MARIAS 3,5 KG (CX 6 PÇ);KG
934;QUEIJO REINO TIROLEZ 1,6 KG (CX 4 PÇ);KG
7354;QUEIJO TIPO BURRATA DE BÚFALA DOR 180 G (CX 12 UN);UN
6377;QUEIJO TIPO BURRATA DE BÚFALA LEVITARE 150 G (CX 6 UN);UN
7143;RABO BOVINO CONGELADO BOI BRASIL 1,5 KG (CX 17 KG);KG
8381;RABO SUÍNO SALGADO COM SUAN REFFINATO 5 KG (CX 2 PCT);PCT
7668;REALÇADOR DE SABOR AJINOMOTO AJI-SAL 2 KG (CX 6 PCT);PCT
6844;"RECHEIO E COBERTURA ""VERMELHO"" SABOR MORANGO VABENE 1,01
KG (CX 8 BIS)";BIS
8603;"RECHEIO E COBERTURA FORNEÁVEL SABOR PISTACHE HARALD 1,010
KG (CX 8 BIS)";BIS
1567;"RECHEIO E COBERTURA SABOR CHOCOLATE MOÇA NESTLÉ 2,54 KG
(CX 6 LT)";LT
7278;RECHEIO E COBERTURA SABOR LEITINHO DOCEIRO 1,005 KG (CX 8 BIS);BIS
584;RECHEIO E COBERTURA SABOR LEITINHO MELKEN 1,010 KG (CX 8 BIS);BIS
6528;RECHEIO E COBERTURA SABOR LEITINHO VABENE 1,01 KG (CX 8 BIS);BIS
6397;"RECHEIO E COBERTURA SABOR MORANGO DOCEIRO 1,005 KG (CX 8
BIS)";BIS
6758;RECHEIO E COBERTURA SABOR OVOMALTINE 2,1 KG (CX 2 BD);BD
8120;RECHEIO E COBERTURA SABOR OVOMALTINE 900 G (CX 6 BIS);BIS
7860;REFRESCO ABACAXI CAMP 150 G (CX 12 PCT);CX
887;REFRESCO ABACAXI QUALIMAX 1 KG (CX 10 PCT);CX
1033;REFRESCO CAJU QUALIMAX 1 KG (CX 10 PCT);CX
7858;REFRESCO LARANJA CAMP 150 G (CX 12 PCT);CX
927;REFRESCO LARANJA E ACEROLA QUALIMAX 1 KG (CX 10 PCT);CX
888;REFRESCO LARANJA QUALIMAX 1 KG (CX 10 PCT);CX
8409;REFRESCO LIMÃO CAMP 150 G (CX 12 PCT);CX
890;REFRESCO LIMÃO QUALIMAX 1 KG (CX 10 PCT);CX
7861;REFRESCO MANGA CAMP 150 G (CX 12 PCT);CX
924;REFRESCO MANGA QUALIMAX 1 KG (CX 10 PCT);CX
7859;REFRESCO MARACUJA CAMP 150 G (CX 12 PCT);CX
889;REFRESCO MARACUJÁ QUALIMAX 1 KG (CX 10 PCT);CX
7326;REFRESCO MORANGO QUALIMAX 1 KG (CX 10 PCT);CX
8452;REFRESCO UVA CAMP 150 G (CX 12 PCT);CX
923;REFRESCO UVA QUALIMAX 1 KG (CX 10 PCT);CX
164;REQUEIJÃO AFFAMATO COM AMIDO 1,5 KG (CX 10 BIS);BIS
167;REQUEIJÃO CATUPIRY SEM AMIDO 1,5 KG (CX 12 BIS);BIS
186;REQUEIJÃO CATUPIRY SEM AMIDO 3,6 KG (CX 4 BD);BD
175;REQUEIJÃO CLARA MILK COM AMIDO 1,8 KG (CX 8 BIS);BIS
7904;REQUEIJÃO CONFEIPOP HARALD COM AMIDO 1,010 KG (CX 8 BIS);BIS
3062;REQUEIJÃO COPO CRIOULO SEM AMIDO 220 G (CX 24 UN);CX
6553;REQUEIJÃO COPO GRANDE CATUPIRY SEM AMIDO 420 G (CX 15 UN);CP
6645;REQUEIJÃO COPO GRANDE SCALA SEM AMIDO 380 G (CX 12 UN);CP
8621;REQUEIJÃO COPO GRANDE SUPREMO SEM AMIDO 400 G (CX 12 UN);CP
7971;REQUEIJÃO COPO GRANDE TIROLEZ SEM AMIDO 400 G (CX 12 UN);CP
4089;REQUEIJÃO COPO LIGHT TIROLEZ 200 G (CX 24 UN);CX
4482;REQUEIJÃO COPO POÇOS DE CALDAS SEM AMIDO 200 G (CX 24 UN);CX
806;REQUEIJÃO COPO SCALA SEM AMIDO 200 G (CX 12 UN);CX
8407;REQUEIJÃO COPO SUPREMO SEM AMIDO 200 G (CX 12 UN);CX
3320;REQUEIJÃO COPO TIROLEZ SEM AMIDO 200 G (CX 24 UN);CX
539;REQUEIJÃO CORONATA COM AMIDO 3,6 KG (CX 4 BD);BD
172;"REQUEIJÃO CORONATA COM GORDURA VEGETAL E AMIDO 1,5 KG (CX
10 BIS)";BIS
6855;REQUEIJÃO CORONATA CREMOSO COM AMIDO 1,5 KG (CX 10 BIS);BIS
4492;REQUEIJÃO CREMILLE COM AMIDO 1,5 KG (CX 10 BIS);BIS
165;"REQUEIJÃO DA FAZENDA ""VERDE"" COM AMIDO 1,8 KG (CX 8 BIS)";BIS
173;REQUEIJÃO DALLORA COM AMIDO 1,8 KG (CX 8 BIS);BIS
174;REQUEIJÃO DALLORA COM AMIDO 3,6 KG (CX 4 BD);BD
947;REQUEIJÃO DANÚBIO SEM AMIDO 1 KG (CX 6 BIS);BIS
5495;REQUEIJÃO GALILEO COM AMIDO 1,5 KG (CX 10 BIS);BIS
7070;REQUEIJÃO IPANEMA SEM AMIDO 1,5 KG (CX 6 BIS);BIS
6579;REQUEIJÃO MILK TOP COM AMIDO 1,8 KG (CX 8 BIS);BIS
184;REQUEIJÃO PARMATO COM AMIDO 1,8 KG (CX 8 BIS);BIS
4138;REQUEIJÃO PEQUENO CORONATA COM AMIDO 400 G (CX 36 BIS);BIS
4701;REQUEIJÃO PIZZALET COM AMIDO 1,8 KG (CX 8 BIS);BIS
1162;REQUEIJÃO QUATÁ SEM AMIDO 1,5 KG (CX 12 BIS);BIS
3766;REQUEIJÃO REKEMINAS COM AMIDO 1,8 KG (CX 8 BIS);BIS
8264;REQUEIJÃO ROSELI SEM AMIDO 1,5 KG (CX 10 BIS);BIS
5019;REQUEIJÃO SABOR CHEDDAR CATUPIRY 1,010 KG (CX 6 BIS);BIS
4486;REQUEIJÃO SABOR CHEDDAR CORONATA 1,5 KG (CX 10 BIS);BIS
5554;REQUEIJÃO SABOR CHEDDAR PEQUENO CORONATA 240 G (CX 60 BIS);BIS
5887;REQUEIJÃO SABOR CHEDDAR POLENGHI 1,5 KG (CX 4 BIS);BIS
6248;REQUEIJÃO SABOR CHEDDAR SCALA 1,5 KG (CX 12 BIS);BIS
7746;REQUEIJÃO SABOR CHEDDAR SCALON 1,02 KG (CX 15 BIS);BIS
4434;REQUEIJÃO SABOR CHEDDAR SOFFICE 1,2 KG (CX 12 BIS);BIS
4134;REQUEIJÃO SABOR CHEDDAR TIROLEZ 1,5 KG (CX 12 BIS);BIS
8310;REQUEIJÃO SABOR CHEDDAR VALEZA 1,003 KG (CX 12 BIS);BIS
6166;REQUEIJÃO SCALA SEM AMIDO 1,5 KG (CX 12 BIS);BIS
6279;REQUEIJÃO SCALA SEM AMIDO 3,6 KG (CX 2 BD);BD
4721;REQUEIJÃO SCALON SEM AMIDO 1,5 KG (CX 12 BIS);BIS
2899;REQUEIJÃO TIROLEZ SEM AMIDO 1,5 KG (CX 12 BIS);BIS
2898;REQUEIJÃO TIROLEZ SEM AMIDO 3,6 KG (CX 4 BD);BD
83;REQUEIJÃO TOP MILK COM AMIDO 1,8 KG (CX 8 BIS);BIS
3119;REQUEIJÃO TRADICIONAL CORONATA SEM AMIDO 1,5 KG (CX 12 BIS);BIS
7102;REQUEIJÃO TRADICIONAL DALLORA SEM AMIDO 1,5 KG (CX 10 BIS);BIS
3576;REQUEIJÃO TRADICIONAL SOFFICE SEM AMIDO 1,5 KG (CX 10 BIS);BIS
8560;REQUEIJÃO TRÊS MARIAS SEM AMIDO 1,5 KG (CX 10 BIS);BIS
6767;REQUEIJÃO VALE DO PARDO COM AMIDO 1,8 KG (CX 8 BIS);BIS
8312;REQUEIJÃO VALEZA SEM AMIDO 1,003 KG (CX 12 BIS);BIS
5516;REQUEIJÃO VIGOR SEM AMIDO 1,5 KG (CX 4 BIS);BIS
7530;REQUEIJÃO YEMA SEM AMIDO 1,5 KG (CX 10 BIS);BIS
586;RICOTA FRESCA CORONATA 520 G (CX 16 PÇ);KG
5404;RICOTA FRESCA YEMA PÇ 400 G (CX 24 PÇ);KG
3717;ROSBEEF CERATTI 3 KG (CX 1 PÇ);PÇ
8446;RUM BACARDÍ BIG APPLE 700 ML (CX 12 UN);UN
1531;RUM BACARDÍ CARTA BLANCA SUPERIOR 980 ML (CX 12 UN);UN
1532;RUM BACARDÍ CARTA ORO SUPERIOR 980 ML (CX 12 UN);UN
3103;RUM MONTILLA CARTA BRANCA 1 L (CX 12 UN);UN
1685;RUM MONTILLA CARTA OURO 1 L (CX 12 UN);UN
920;SABÃO EM BARRA NEUTRO YPÊ PCT 5 UN 180 G (CX 12 PCT);PCT
5517;SABÃO EM PÓ PRIMAVERA TIXAN YPÊ UN 800 G (CX 24 UN);UN
41;SACO DE PANO 34 X 52 CM (PCT 6 UN);PCT
450;SACO PARA LIXO PRETO 90 X 90 CM 100 L (FDO 100 UN);FD
6908;SAGU DE MANDIOCA PQ 500 G (FDO 12 PCT);PCT
929;SAL GROSSO CISNE 1 KG (FDO 10 PCT);FD
795;SAL GROSSO MASTER 1 KG (FDO 10 PCT);FD
850;SAL REFINADO CISNE 1 KG (FDO 10 PCT);FD
438;SAL REFINADO LEBRE 1 KG (FDO 10 PCT);FD
5158;SAL REFINADO MASTER 1 KG (FDO 10 PCT);FD
3117;SAL SACHÊ CISNE 1 G (CX 1000 UN);CX
7637;SAL SACHÊ LEBRE 0,8 G (CX 1000 UN);CX
5541;SAL SACHÊ LEBRE BOM SABOR 0,8 G (CX 2000 UN);CX
6816;"SALAME HAMBURGUÊS FATIADO DEFUMADO CERATTI 100 G (CX 18
PCT)";PCT
3025;SALAME ITALIANO DEFUMADO AURORA 600 G (CX 5 KG);KG
3628;SALAME ITALIANO DEFUMADO CERATTI 600 G (CX 9 PÇ);KG
6815;SALAME ITALIANO FATIADO DEFUMADO CERATTI 100 G (CX 18 PCT);PCT
3769;SALAME ITALIANO SADIA 600 G (CX 6 KG);KG
1413;SALAME ITALIANO SEARA GOURMET 675 G (CX 5,4 KG);KG
1048;SALSA DESIDRATADA BRASILSECO 250 G (FDO 20 PCT);PCT
6480;SALSICHA CONGELADA HOT DOG AURORA 3 KG (CX 6 PCT);PCT
5215;SALSICHA CONGELADA HOT DOG ESTRELA 3 KG (CX 6 PCT);PCT
3111;SALSICHA CONGELADA HOT DOG PERDIGÃO 5 KG (CX 4 PCT);PCT
4446;SALSICHA CONGELADA HOT DOG SADIA 3 KG (CX 4 PCT);PCT
5740;SALSICHA CONGELADA HOT DOG SEARA 5 KG (CX 4 PCT);PCT
4447;SAQUÊ SECO AZUMA KIRIN 600 ML (CX 12 UN);UN
1570;SAQUÊ SECO DOURADO AZUMA KIRIN 740 ML (CX 12 UN);UN
4989;SAQUÊ SECO DOURADO SAGAE 750 ML (CX 12 UN);UN
4696;SAQUÊ SECO SENSHI 720 ML (CX 6 UN);UN
1571;SAQUÊ SECO SOFT AZUMA KIRIN 740 ML (CX 12 UN);UN
4098;SARDINHAS EM ÓLEO COQUEIRO 125 G (CX 54 LT);CX
1354;SARDINHAS EM ÓLEO GOMES DA COSTA 125 G (CX 50 LT);CX
1198;SCHWEPPES CITRUS LATA 350 ML (PCT 6 LT);PCT
3515;SCHWEPPES CITRUS LEVE EM AÇÚCARES LATA 350 ML (PCT 6 LT);PCT
5723;SELETA DE LEGUMES BONARE GOIÁS VERDE 170 G (CX 24 LT);CX
7719;SELETA DE LEGUMES CONGELADA GRANO 2 KG (CX 5 PCT);CX
7720;SELETA DE LEGUMES CONGELADA PRATIGEL 1,02 KG (CX 12 PCT);CX
5607;"SOBRECOXAS DE FRANGO CONGELADAS COM OSSO ITABOM (CX 20
KG)";CX
8618;SOBRECOXAS DE FRANGO CONGELADAS COM OSSO LEVO (CX 18 KG);CX
951;SODA ANTARCTICA LIMONADA LATA 350 ML (PCT 12 LT);PCT
3333;SODA ANTARCTICA LIMONADA PET 2 L (PCT 6 UN);PCT
3509;"SODA ANTARCTICA LIMONADA ZERO AÇÚCARES LATA 350 ML (PCT 12
LT)";PCT
3978;SPRITE LATA 350 ML (PCT 6 UN);PCT
5388;SPRITE LEMON FRESH PET 510 ML (PCT 12 UN);PCT
14;SPRITE PET 2 L (PCT 6 UN);PCT
270;STEAK DE FRANGO CONGELADO REZENDE 100 G (CX 72 UN);CX
1546;STEINHAEGER BECOSA 980 ML (CX 12 UN);UN
6667;SUCO DE TOMATE RAIOLA 1 L (CX 12 UN);UN
6382;SUCO DE TOMATE SUPERBOM 1 L (CX 6 UN);UN
6755;SUCO DE UVA TINTO INTEGRAL TETRA PACK AURORA 1,5 L (CX 6 UN);CX
4257;SUCO DEL VALLE ABACAXI TETRA PACK 1 L (CX 6 UN);CX
4681;"SUCO DEL VALLE CAJU SEM ADIÇÃO DE AÇÚCAR TETRA PACK 1 L (CX 6
UN)";CX
4119;"SUCO DEL VALLE GOIABA SEM ADIÇÃO DE AÇÚCAR LATA 290 ML (PCT 6
LT)";PCT
4254;SUCO DEL VALLE LARANJA TETRA PACK 1 L (CX 6 UN);CX
4117;SUCO DEL VALLE MANGA LATA 290 ML (PCT 6 LT);PCT
4085;SUCO DEL VALLE MARACUJÁ LATA 290 ML (PCT 6 LT);PCT
4118;SUCO DEL VALLE PÊSSEGO LATA 290 ML (PCT 6 LT);PCT
4110;SUCO DEL VALLE UVA LATA 290 ML (PCT 6 LT);PCT
3163;SUCO DEL VALLE UVA TETRA PACK 1 L (CX 6 UN);CX
5026;SUCO GUARAVITON AÇAÍ 500 ML (PCT 12 UN);PCT
981;SUCO MAGUARY ABACAXI 500 ML (PCT 12 UN);PCT
1477;SUCO MAGUARY GOIABA 500 ML (PCT 12 UN);PCT
6190;SUCO MAGUARY LARANJA TETRA PACK 1 L (CX 12 UN);CX
983;SUCO MAGUARY MANGA 500 ML (PCT 12 UN);PCT
986;SUCO MAGUARY MARACUJÁ 500 ML (PCT 12 UN);PCT
6188;SUCO MAGUARY MARACUJÁ TETRA PACK 1 L (CX 12 UN);CX
987;SUCO MAGUARY UVA 500 ML (PCT 12 UN);PCT
6189;SUCO MAGUARY UVA TETRA PACK 1 L (CX 12 UN);CX
6477;SUCO PEQUENO MAGUARY MAÇÃ 200 ML (CX 27 UN);CX
6475;SUCO PEQUENO MAGUARY MARACUJÁ 200 ML (CX 27 UN);CX
6476;SUCO PEQUENO MAGUARY UVA 200 ML (CX 27 UN);CX
3332;SUKITA LARANJA PET 2 L (PCT 6 UN);PCT
7315;SUKITA LIMÃO PET 2 L (PCT 6 UN);PCT
5984;SUKITA TUBAÍNA PET 2 L (PCT 6 UN);PCT
459;SUPORTE TRIPÉ INJEQUALY (PCT 500 UN);PCT
7046;TAPIOCA DA TERRINHA 500 G (FDO 24 PCT);PCT
7697;TAPIOCA GRANULADA DA TERRINHA 400 G (FD 12 PCT);PCT
4900;TAPIOCA GRANULADA YOKI 500 G (CX 12 PCT);PCT
4441;TAPIOCA KISABOR 500 G (CX 20 PCT);PCT
5876;"TEMPERO ALHO E SAL FOOD SERVICE SABOR AMI AJINOMOTO 5 KG
(BD 5 KG)";BD
1019;TEMPERO BAIANO PENINA 1,05 KG (FDO 10 PCT);PCT
3710;"TEMPERO COMPLETO COM PIMENTA FOOD SERVICE SABOR AMI
AJINOMOTO 5 KG (BD 5 KG)";BD
3711;"TEMPERO COMPLETO FOOD SERVICE SABOR AMI AJINOMOTO 5 KG (BD
5 KG)";BD
6150;TEMPERO HONDASHI FOOD SERVICE AJINOMOTO 500 G (CX 6 PCT);PCT
6051;TEMPERO LEMON PEPPER BRASILSECO 500 G (FDO 20 PCT);PCT
702;TEMPERO LEMON PEPPER PENINA 1,05 (FDO 10 PCT);PCT
